"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","created_at","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","is_translator","follow_request_sent","protected","verified","notifications","description","contributors_enabled","following","updated"
"1174515206","Magnolia Maxwell","MaxwellenwMagno","14","6","224","0","0","Wed Feb 13 09:08:40 +0000 2013",,"en",,"USA","1",,,"http://a0.twimg.com/profile_images/3305335623/a6ad110ae656f9bf0c77a184fbb6edc2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305335623/a6ad110ae656f9bf0c77a184fbb6edc2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"http:/greenenergyguidelinescom/",,,"2013-06-12 18:38:26"
"1174518524","Rosalind Saechao","SaechaopszRosal","19","7","164","0","0","Wed Feb 13 09:09:35 +0000 2013",,"en",,"Maravilloso Perú :)","1",,,"http://a0.twimg.com/profile_images/3294301588/28e3a125f4712d2ae9329cf4a3e0e1e0_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3294301588/28e3a125f4712d2ae9329cf4a3e0e1e0_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Anne,18.Hary Styles me ama. Sonreir, divertirme, reir, catar,soñar, StayStrong, Jonas, Lovato, Cyrus, Swift, OneDirection, Panda,Twilight, Beatles, J.Franco.",,,"2013-06-11 17:39:44"
"1174529258","Beatrice Lemmons","LemmonsbwoBeatr","23","12","213","0","0","Wed Feb 13 09:12:24 +0000 2013",,"en",,"Rio de Janeiro - RJ.","1",,,"http://a0.twimg.com/profile_images/3308284112/7e6d8b09f0a87269ebb0e40bc88fed2f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3308284112/7e6d8b09f0a87269ebb0e40bc88fed2f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"I'm A Hug  Kvin Harvick Fan hope to meet Kevin and DeLana Harvick one day",,,"2013-06-12 18:38:35"
"1174530324","Luba Devlin","DevlinnbtLuba","17","4","191","0","0","Wed Feb 13 09:16:36 +0000 2013",,"en",,"Kota Bogor","1",,,"http://a0.twimg.com/profile_images/3306291066/10610e8b35ec195696cbb390dbe8412b_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3306291066/10610e8b35ec195696cbb390dbe8412b_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"1174534844","Alishia Swensen","SwensenasgAlish","21","14","199","0","0","Wed Feb 13 09:13:42 +0000 2013",,"en",,"Ascurra","1",,,"http://a0.twimg.com/profile_images/3307386978/dd39b1d2035100b8202304ad6c56c3c1_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3307386978/dd39b1d2035100b8202304ad6c56c3c1_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Young. Wild& Fre.",,,"2013-06-12 18:38:26"
"1174536254","Jonna Gorman","GormanjwyJonna","11","8","215","0","0","Wed Feb 13 09:14:06 +0000 2013",,"en",,"Wall Street.","1",,,"http://a0.twimg.com/profile_images/3305457725/52148177a9823edd5c091ede6b4b1b78_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305457725/52148177a9823edd5c091ede6b4b1b78_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"#MMG #RocNation #FinalyFamous #ColeWrld #SODMG",,,"2013-06-12 18:38:35"
"1174538528","Josephine Granillo","GranillobthJose","20","6","205","0","0","Wed Feb 13 09:14:48 +0000 2013",,"en",,"Inside a bag!!!","1",,,"http://a0.twimg.com/profile_images/3301873692/20b459ba1fbc41c153af54352a6db837_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3301873692/20b459ba1fbc41c153af54352a6db837_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Wy don't you just throw me off a bike in he middle of the sky??",,,"2013-06-11 17:39:44"
"1174539534","Elanor Edwards","EdwardszgtElano","20","8","195","0","0","Wed Feb 13 09:19:10 +0000 2013",,"en",,"Nicaragua","1",,,"http://a0.twimg.com/profile_images/3305171482/fe3a0683259ee47c6cde5d2bbdf6c916_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305171482/fe3a0683259ee47c6cde5d2bbdf6c916_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Me gusta el chocolae. Odio leer, y hacer tareas.Casi siempre estoy feliz y amo a mis gordas:*:)",,,"2013-06-12 18:38:26"
"1174540080","Verona Skipper","SkipperbdlVeron","22","10","206","0","0","Wed Feb 13 09:19:16 +0000 2013",,"en",,"Vermont","1",,,"http://a0.twimg.com/profile_images/3296304474/5a55ea5d1ba4d33bfedd15e13776fd68_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3296304474/5a55ea5d1ba4d33bfedd15e13776fd68_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"ll",,,"2013-06-11 17:39:44"
"1174541538","Goldie Tate","TateoydGoldie","17","14","201","0","0","Wed Feb 13 09:19:46 +0000 2013",,"en",,"Belleville, IL USA","1",,,"http://a0.twimg.com/profile_images/3301497069/a56c97efc3c1a7e38f3d6bdcad17c57f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3301497069/a56c97efc3c1a7e38f3d6bdcad17c57f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Provider of security cameras, hidden cameras, phone recorders, DVRs,andGPS trackers",,,"2013-06-12 18:38:35"
"1174543622","Tyisha Kimball","KimballzxuTyish","18","5","208","0","0","Wed Feb 13 09:16:20 +0000 2013",,"en",,"GAY","1",,,"http://a0.twimg.com/profile_images/3288495550/c3c4956f6bed4ff4f4d7cdcf0b21dfb8_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3288495550/c3c4956f6bed4ff4f4d7cdcf0b21dfb8_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"I'm gay, And I don't care what everyone say t me. Coz, i'm gay who have a strong heart and big PENS !!! :) follow me",,,"2013-06-12 18:38:35"
"1174545259","Kala Salcedo","SalcedoiswKala","17","5","206","2","0","Wed Feb 13 09:15:27 +0000 2013",,"en",,"São Paulo","1",,,"http://a0.twimg.com/profile_images/3305828068/97390bcfeafdd19fbc25c49585c66d8d_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305828068/97390bcfeafdd19fbc25c49585c66d8d_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Federação das Apes d Estado de São Paulo",,,"2013-06-12 18:38:26"
"1174546525","Juliana Woolford","WoolfordzxlJuli","21","9","199","0","0","Wed Feb 13 09:15:48 +0000 2013",,"en",,"+62","1",,,"http://a0.twimg.com/profile_images/3305334583/f634f69af13abed716c3d2b552794f3d_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305334583/f634f69af13abed716c3d2b552794f3d_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"hat's my Descrption ?",,,"2013-06-11 17:39:44"
"1174549280","Gaylene Tuck","TuckxhuGaylene","15","10","176","0","0","Wed Feb 13 09:17:56 +0000 2013",,"en",,"jakarta","1",,,"http://a0.twimg.com/profile_images/3301959360/9a6ac89004cb761b70cc13df12b3069f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3301959360/9a6ac89004cb761b70cc13df12b3069f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:26"
"1174550834","Carina Calderon","CalderonwbjCari","14","6","174","0","0","Wed Feb 13 09:18:23 +0000 2013",,"en",,"Middlesbrough","1",,,"http://a0.twimg.com/profile_images/3306421517/c2b199ddcad8106579ffda35f54fdb57_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3306421517/c2b199ddcad8106579ffda35f54fdb57_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"19 er old",,,"2013-06-12 18:38:35"
"1174550876","Antonina Sowards","SowardsivfAnton","15","13","214","0","0","Wed Feb 13 09:18:25 +0000 2013",,"en",,"USA•Germany•UK•Japan","1",,,"http://a0.twimg.com/profile_images/3302269813/a9ec83d3dded48dda8e12fe7f84d2f57_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3302269813/a9ec83d3dded48dda8e12fe7f84d2f57_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Acoustic Lounge is an Int'l live event serie and established independent marketing brand supporting new acoustic arists everywhere!",,,"2013-06-12 18:38:35"
"1174552537","Omega Hunter","HunterjccOmega","20","9","183","0","0","Wed Feb 13 09:17:28 +0000 2013",,"en",,"Saudi Arabia-Khobar","1",,,"http://a0.twimg.com/profile_images/3301566635/bb5459de993f75b7541532d7c82861c8_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3301566635/bb5459de993f75b7541532d7c82861c8_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"My name is Antono Hitman Edwards.  I'm a real estate entrepreneur looking to network with like minded people across the globe. http://t.co/tlStmEZPFc",,,"2013-06-12 18:38:35"
"1174553017","Latosha Erb","ErbxavLatosha","17","10","201","0","0","Wed Feb 13 09:17:43 +0000 2013",,"en",,"argentina,bs.as.,villa lugano","1",,,"http://a0.twimg.com/profile_images/3305238770/88e17150e3f125f1a88c80a87105db0a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305238770/88e17150e3f125f1a88c80a87105db0a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"alergi debu & dingin,...gak suk dibohogin,,basa basi,....",,,"2013-06-12 18:38:35"
"1174554060","Melisa Worsham","WorshameuhMelis","16","5","212","0","0","Wed Feb 13 09:23:19 +0000 2013",,"en",,,"1",,,"http://a0.twimg.com/profile_images/3262001186/355202b3e2da20bc720e83dbb8edf1d2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3262001186/355202b3e2da20bc720e83dbb8edf1d2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"O tempo revela todas as resposas.,",,,"2013-06-12 18:38:35"
"1174560156","Lavona Mizell","MizelldpoLavona","22","6","232","0","0","Wed Feb 13 09:24:53 +0000 2013",,"en",,"Indiana","1",,,"http://a0.twimg.com/profile_images/3305339672/ed92ab4de1487b1214cd800fd52dec44_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305339672/ed92ab4de1487b1214cd800fd52dec44_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Married to my awesome wife @Miranda78781, I like to sniff my armpts, lick lint balls, massage tint and flash strangers",,,"2013-06-12 18:38:26"
"1174560212","Phebe Petterson","PettersonwaaPhe","20","9","213","0","0","Wed Feb 13 09:21:07 +0000 2013",,"en",,"Mogeiro-pb","1",,,"http://a0.twimg.com/profile_images/3302189244/e8087b7b94c9faafa4bc3c2d3bd4285e_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3302189244/e8087b7b94c9faafa4bc3c2d3bd4285e_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"SÚTIL É O LIMITE ETRE O TÉDIOE A LOUCURA!",,,"2013-06-12 18:38:35"
"1174562730","Jesica Asberry","AsberrypvtJesic","15","12","212","0","0","Wed Feb 13 09:25:34 +0000 2013",,"en",,"janauba,minasgerais,brasil","1",,,"http://a0.twimg.com/profile_images/3305358446/ef541f313726dc2616975ce89d561953_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305358446/ef541f313726dc2616975ce89d561953_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"eu sou sincero,eu falonacara e na lata,comigo e assim escreveu nao leu e anaufabeto.",,,"2013-06-12 18:38:35"
"1174564464","Tomiko Appel","AppelexwTomiko","17","15","194","0","0","Wed Feb 13 09:26:02 +0000 2013",,"en",,"Atlanta (in the studio)","1",,,"http://a0.twimg.com/profile_images/3301681595/86a4bc5c2e9d2471da1ce7ffa0f43c07_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3301681595/86a4bc5c2e9d2471da1ce7ffa0f43c07_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"1174566572","Elin Truesdale","TruesdaleebwEli","23","7","203","0","0","Wed Feb 13 09:22:56 +0000 2013",,"en",,"AZ","1",,,"http://a0.twimg.com/profile_images/3305227209/4b02df57623d124a5dd09a15862201ea_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305227209/4b02df57623d124a5dd09a15862201ea_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"1174575835","Mary Hollowell","HollowellyxhMar","24","16","224","0","0","Wed Feb 13 09:24:06 +0000 2013",,"en",,"In The City Of Wonder  ☈","1",,,"http://a0.twimg.com/profile_images/3303724909/bd349e05208f9f3ac3114e60c0a2a27c_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3303724909/bd349e05208f9f3ac3114e60c0a2a27c_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"FollowMe #TeamFollowBack Music is everythin :)",,,"2013-06-12 18:38:35"
"1174577719","Marci Danley","DanleyrbeMarci","14","11","190","0","0","Wed Feb 13 09:24:36 +0000 2013",,"en",,"republica diminicana","1",,,"http://a0.twimg.com/profile_images/3305382765/ad531c372271add246c99b7bdf095046_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305382765/ad531c372271add246c99b7bdf095046_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"linda, aveces un poquiiito lokita soy jei y muy soialisada conoseme",,,"2013-06-12 18:38:26"
"1174577899","Charles Noel","NoelzuxCharles","21","11","174","0","0","Wed Feb 13 09:24:34 +0000 2013",,"en",,"USA","1",,,"http://a0.twimg.com/profile_images/3296260058/7152f6d037e09639b686d1129064d29f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3296260058/7152f6d037e09639b686d1129064d29f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Musician, Producer, Songwriter, Rapper, Singer... Let's Change Hisory. #TeamAJflows #AJflows",,,"2013-06-12 18:38:35"
"1174580582","Dione Nair","NairwzwDione","19","14","239","0","0","Wed Feb 13 09:26:43 +0000 2013",,"en",,"NIGERIA","1",,,"http://a0.twimg.com/profile_images/3305363070/0bb32c741c76f8d2c7455f6dee14f8c3_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305363070/0bb32c741c76f8d2c7455f6dee14f8c3_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Am a cool an cte guy",,,"2013-06-12 18:38:35"
"1174581626","Denae Ledger","LedgerwrrDenae","23","5","241","0","0","Wed Feb 13 09:27:18 +0000 2013",,"en",,"england, UK","1",,,"http://a0.twimg.com/profile_images/3305364644/80b79a9977b40aa4f7137d432baa19e4_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305364644/80b79a9977b40aa4f7137d432baa19e4_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"conan conan conan conan conan cona conan conan cnan conan!!!!!",,,"2013-06-11 17:39:44"
"1174585309","Deanne Fanelli","FanellizbyDeann","17","10","207","0","0","Wed Feb 13 09:26:37 +0000 2013",,"en",,"SacTown916/WestSideBRK","1",,,"http://a0.twimg.com/profile_images/3305229956/83cd0c89cd840c82cf0d00153e7c55c6_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305229956/83cd0c89cd840c82cf0d00153e7c55c6_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"PHANTOM OF THIS HIP HOP SOAP OPERA ™  http://t.co/TjmjLu7SJa",,,"2013-06-11 17:39:44"
"1174585699","Inocencia Andres","AndresrefInocen","19","9","178","0","0","Wed Feb 13 09:26:46 +0000 2013",,"en",,"Cologne - GERMANY","1",,,"http://a0.twimg.com/profile_images/3305216234/f1d7d35d9d9567b5175a049fe345c6ac_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305216234/f1d7d35d9d9567b5175a049fe345c6ac_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Fotgrafia. Música. Fime. Cobertor. Você. Tumblr. Borboletas.",,,"2013-06-12 18:38:35"
"1174600752","Cecille Andersen","AndersenikjCeci","25","8","224","0","0","Wed Feb 13 09:41:29 +0000 2013",,"en",,"Mongolia","1",,,"http://a0.twimg.com/profile_images/3305768765/f33b822b270452f3382fc4c437e2cd71_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305768765/f33b822b270452f3382fc4c437e2cd71_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"1174601928","Loreta Brisco","BriscoasbLoreta","20","9","193","0","0","Wed Feb 13 09:41:41 +0000 2013",,"en",,"S T A L K I N G  my dreams*. ♥","1",,,"http://a0.twimg.com/profile_images/3305346862/3678c507c492dc9b430bc59306cd359e_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305346862/3678c507c492dc9b430bc59306cd359e_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:35"
"1174602234","Dia Hutson","HutsonfsiDia","18","9","208","0","0","Wed Feb 13 09:41:42 +0000 2013",,"en",,"Niles,MI","1",,,"http://a0.twimg.com/profile_images/3305248594/a16b76e666483daba9898f4286d0e0df_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305248594/a16b76e666483daba9898f4286d0e0df_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"The one and only Michael Psyches. No other exlnation needed.",,,"2013-06-12 18:38:35"
"1174602264","Linh Leasure","LeasureqijLinh","18","13","206","0","0","Wed Feb 13 09:41:44 +0000 2013",,"en",,"Chattanooga ,TN","1",,,"http://a0.twimg.com/profile_images/3305294474/b68b250b09780615e33d14db9c2906de_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305294474/b68b250b09780615e33d14db9c2906de_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"umblr:http://t.co/DdVWmJ7f7a",,,"2013-06-12 18:38:35"
"1174603392","Dianna Buff","BuffndrDianna","22","15","219","0","0","Wed Feb 13 09:42:05 +0000 2013",,"en",,"UK","1",,,"http://a0.twimg.com/profile_images/3305350365/f8a864ce4528e75215cd695d2ebf37b4_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305350365/f8a864ce4528e75215cd695d2ebf37b4_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Im a fun guy, love family friends and pending time wit them, love the PS3, sports etc",,,"2013-06-12 18:38:26"
"1174616234","Rossie Caban","CabanpuvRossie","11","10","191","0","0","Wed Feb 13 09:41:46 +0000 2013",,"en",,"USA","1",,,"http://a0.twimg.com/profile_images/3305342637/7a44e74a5a4edc62a6b748656cae60bc_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305342637/7a44e74a5a4edc62a6b748656cae60bc_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"alergi debu & dingin,...gak suka dibhongin,,bsa basi,....",,,"2013-06-12 18:38:35"
"1174616899","Vicenta Montelongo","MontelongowdfVi","19","9","233","0","0","Wed Feb 13 09:40:39 +0000 2013",,"en",,"Ohio","1",,,"http://a0.twimg.com/profile_images/3306488744/3604a994314111535aa041349445c4dd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3306488744/3604a994314111535aa041349445c4dd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"A bunchof quotes & lyrics!",,,"2013-06-12 18:38:35"
"1174619377","Theda Higa","HigaaodTheda","23","9","211","0","0","Wed Feb 13 09:41:23 +0000 2013",,"en",,"On your mind :)","1",,,"http://a0.twimg.com/profile_images/3305527309/5c51d22d7419b18b94a11b965e0ca467_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305527309/5c51d22d7419b18b94a11b965e0ca467_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Hi im allison : never give up on you dreams :)",,,"2013-06-12 18:38:35"
"1174619839","Neoma Summer","SummersjqNeoma","17","7","216","0","0","Wed Feb 13 09:41:28 +0000 2013",,"en",,"Padang Sumatera Barat","1",,,"http://a0.twimg.com/profile_images/3296403780/18bdc502a1163cdae1979f629015e64d_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3296403780/18bdc502a1163cdae1979f629015e64d_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Contac Peron : 0853-7472-313",,,"2013-06-12 18:38:35"
"1174620793","Apolonia Cisneros","CisnerosslcApol","11","7","192","0","0","Wed Feb 13 09:41:37 +0000 2013",,"en",,,"1",,,"http://a0.twimg.com/profile_images/3304342590/2c83e78431483b4714ce35f6515f8090_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3304342590/2c83e78431483b4714ce35f6515f8090_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"2013-06-12 18:38:26"
"1174621862","Misty Brickey","BrickeyythMisty","23","11","231","0","0","Wed Feb 13 09:43:18 +0000 2013",,"en",,"New York, NY","1",,,"http://a0.twimg.com/profile_images/3305360506/82d1cec8d913f8ac3f5fd993630dc1c9_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305360506/82d1cec8d913f8ac3f5fd993630dc1c9_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"litle mons†r",,,"2013-06-12 18:38:35"
"1174622065","Brigitte Hashimoto","HashimotozrqBri","21","8","202","0","0","Wed Feb 13 09:42:03 +0000 2013",,"en",,"Chesapeake, Virginia","1",,,"http://a0.twimg.com/profile_images/3305215095/2423cb138fd7b5b03d79e2d4eae1917a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3305215095/2423cb138fd7b5b03d79e2d4eae1917a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Fom complex installations to routine service and maintenance, Ampmor Electric Corporation has the resources to provide a system that fit your budget.",,,"2013-06-12 18:38:35"
